,mean_IG,mean_DL,mean_GS,mean_GB,mean_IXG,feature_names,borda_rank
269,0.0005380324203337,-2.140812148865957e-06,-4.804544362440334e-06,0.0015162886292053,6.251107818375942e-05,TFs_and_others_TET1,3706.0
118,2.7464550807174183e-05,-2.876559660924019e-07,2.851732329884415e-06,0.0008946239023624,3.467783995893968e-05,TFs_and_others_DMAP1,3707.0
161,0.0006334869565749,-2.32347625637053e-06,-1.4701182690614856e-05,0.0021197493350096,0.0001325392496724,TFs_and_others_BRD4,3712.0
1209,4.097308320852025e-06,1.2392954810517646e-08,4.163265385088326e-06,0.0008186026216161,4.4969685025981123e-07,TFs_and_others_TOP1,3715.0
755,1.711259296257565e-05,1.3773539645906583e-09,4.2069257856977865e-08,0.0007913926794032,1.092508514811864e-05,RNA_polymerase_POLR2M,3715.0
1709,3.18782598975098e-06,0.0,0.0,0.0010539264392904,1.5740385710741068e-06,TFs_and_others_PHF19,3716.0
1089,8.442273609757807e-05,-4.4568950703034685e-09,-5.868126988150715e-06,0.0010735560121779,1.4463688895208757e-05,TFs_and_others_GTF2F1,3719.0
899,7.454553118818204e-07,0.0,0.0,0.001546113227484,2.82221545703318e-07,Histone_H3K36me1,3719.0
906,3.760184014553164e-06,1.422513608453807e-08,1.2657850222339862e-06,0.0008371319946973,3.921023412810553e-07,TFs_and_others_PAX9,3721.0
266,0.0002559573278493,-1.01916440884743e-07,-1.1926641434936234e-05,0.0012718996203879,4.530010666063648e-05,TFs_and_others_ZMYND8,3723.0
387,9.639711831671032e-05,-3.7368001373947726e-08,-3.504008786934074e-06,0.0013961789906922,1.0960552123014295e-05,TFs_and_others_ZNF710,3726.0
1399,0.000152739746745,-6.134983030546906e-08,-1.0696470583360284e-05,0.0011635896563342,5.959770334891488e-05,TFs_and_others_KAT8,3727.0
122,-2.134921613160823e-05,6.519974825390313e-09,4.25921829885849e-07,0.0009547453274322,1.3196011251739356e-05,TFs_and_others_ZKSCAN8,3732.0
1661,7.035371380558107e-05,-5.193035627394526e-09,-3.481478780344225e-06,0.0015284989897771,1.556438177768784e-06,TFs_and_others_MYRF,3735.0
297,1.305396981476871e-05,-2.684307432272428e-07,8.62362113622699e-06,0.0008788727264029,2.4376761133441503e-05,TFs_and_others_MYBBP1A,3735.0
1150,3.1826018234400375e-05,1.54339797032735e-08,-1.8544573619696367e-05,0.0008952265972789,1.6082486791109012e-05,TFs_and_others_ZBTB5,3740.0
740,1.0501295953172695e-06,1.499702677579953e-07,-4.535655983700859e-06,0.0010580834726535,1.0434978166080485e-06,TFs_and_others_PCGF6,3745.0
1668,-0.0006082811598035,-3.089546203078501e-06,0.0002053888042018,0.0025917476886478,0.0004107764402659,TFs_and_others_EGR1,3748.0
1303,1.105746883001141e-06,0.0,0.0,0.0011293586425292,1.3331899035674478e-06,TFs_and_others_TLX1,3749.0
1700,3.408361723986394e-05,-1.862976280134245e-08,4.945383964691955e-07,0.0008967453992826,4.366028563940986e-06,TFs_and_others_SMC1B,3749.0
1662,-4.601718064008278e-07,-8.1093636822036e-09,9.200962079602455e-06,0.0012504465790906,1.811110218876956e-06,TFs_and_others_ZNF621,3758.0
957,2.3325188684267257e-05,2.9290820762767084e-07,3.416003424199382e-06,0.0008892881417814,-5.150173954574966e-05,TFs_and_others_ARID2,3758.0
362,3.3467024238787894e-05,-1.4673677249367204e-08,2.392760207017033e-05,0.0008034854328139,4.104614727239475e-06,TFs_and_others_TIGD6,3765.0
461,-1.766762609212765e-05,9.457148935507961e-09,4.573925566249268e-06,0.0008421209361308,2.8420784032839e-05,TFs_and_others_ZNF121,3765.0
1743,2.8120399376135134e-05,-7.053486683616938e-09,-3.106810912050847e-08,0.0008845848645035,9.374640559941222e-05,TFs_and_others_GTF3C2,3774.0
583,0.0001325886568401,-4.2980349690928825e-08,5.156018486087317e-07,0.0008644270223816,5.671665133539896e-06,TFs_and_others_JADE3,3781.0
1859,2.9164069669253985e-05,2.998753449157683e-07,-1.3579158486606715e-05,0.000864969921004,3.802982995503356e-06,TFs_and_others_NBN,3781.0
22,4.807280981230476e-05,-1.1943681914538393e-06,-5.508968753993165e-07,0.001430632723929,7.015143554114452e-05,TFs_and_others_EHMT2,3782.0
1607,0.0004607501987091,-8.18847487762285e-08,-1.8425859031944096e-05,0.0010595064178975,0.0001161289519688,TFs_and_others_ZNF341,3784.0
1312,3.4835869263115015e-05,7.700143400726438e-08,-5.096175242800139e-06,0.0008047518169008,2.156069409851356e-05,TFs_and_others_HMGB2,3785.0
1727,1.756292735698769e-05,-9.272118915135516e-09,5.834258629928692e-07,0.000864500646096,7.492714377517732e-06,TFs_and_others_CBX5,3789.0
1242,1.213370906571554e-05,9.886401587309325e-08,4.1192806156878734e-05,0.0008027217780076,-3.053045869375159e-06,TFs_and_others_YBX1,3791.0
90,8.068932700621395e-05,-7.015511464398304e-08,-1.0610264563462533e-05,0.0010743147151699,0.0001701617754146,Histone_H2AK119Ub,3792.0
644,3.938305967941175e-07,0.0,0.0,0.0013621808542971,4.758190538417974e-07,TFs_and_others_ZC3H11A,3792.0
117,5.2705526842453904e-05,2.3531037454238242e-08,-1.0256714773384504e-05,0.0008237466399346,1.994173955961033e-05,TFs_and_others_BATF3,3793.0
330,-0.0001279702972845,5.244549085122781e-07,-6.036060827641123e-05,0.0023981956329884,0.0001143241162631,TFs_and_others_NELFA,3794.0
858,0.0001926820261373,-1.273313205010632e-07,-8.937932190837415e-06,0.0012021874595141,4.026249732494046e-05,TFs_and_others_HOXA4,3798.0
1923,2.502546869586638e-06,0.0,0.0,0.0009322372321186,5.704268694079879e-06,TFs_and_others_EPOP,3799.0
1829,-5.092563895875564e-05,-1.0347648789204829e-07,1.284001277599816e-05,0.0013076160451481,8.661353922214703e-05,TFs_and_others_MKL2,3802.0
1348,-1.3541502411073529e-06,4.124422824835253e-09,1.9163123641130812e-08,0.0010326006240495,1.1368567833730626e-06,TFs_and_others_ZNF317,3807.0
1915,3.9177237139071415e-05,-6.604638116892025e-07,4.613081251952898e-06,0.0009051305170349,1.443028128529674e-05,TFs_and_others_RELB,3813.0
603,-0.0004942563560738,-1.5180776439348127e-05,7.519209037788574e-05,0.0072416874694117,0.0005841158142042,DNase-seq_DNase-Seq,3813.0
446,0.0004641416394341,-2.63274338105322e-07,-1.1150637500940078e-05,0.0010737068738709,0.0001381919153693,TFs_and_others_THAP9,3815.0
1659,-2.8546268920626077e-05,-3.25628802302105e-07,2.7715228998779745e-05,0.0012348177761569,6.712217322559267e-05,TFs_and_others_ZNF189,3818.0
226,0.001590763397021,-5.239921381960709e-06,-0.0001538793908818,0.0028642521391846,0.0005705914016714,TFs_and_others_SMARCA4,3818.0
325,2.256419103842519e-06,0.0,0.0,0.0013408368154219,6.628742341430917e-08,TFs_and_others_RBM34,3819.0
1527,-3.39783107160748e-06,5.25558069450404e-08,1.5938777795770276e-07,0.0008416422866803,1.6952691953597403e-05,TFs_and_others_IRF2,3820.0
1471,2.830243523888053e-05,-4.504192764850138e-08,8.592321206332933e-06,0.0008126985673932,1.862274478624705e-05,TFs_and_others_ARID3A,3824.0
885,6.337764369871513e-07,3.322540045248488e-09,1.8114782083889603e-05,0.00080930471766,1.2598754564353306e-07,TFs_and_others_ZNF84,3831.0
1066,2.760423180434639e-07,-5.981768479514625e-10,8.225524483665132e-06,0.0009702280736682,2.177956366336371e-07,TFs_and_others_RFX2,3832.0
1797,-0.0001359132655112,5.322044659824652e-07,-5.889373828612126e-06,0.0013538565361525,3.1549575061497274e-05,TFs_and_others_PATZ1,3833.0
1110,1.580891822036139e-06,0.0,0.0,0.0009454485197871,4.3594855433205386e-06,TFs_and_others_NKX2-5,3833.0
1602,0.0005801627835328,-9.504633010370404e-07,-5.606682407155216e-05,0.0015588436501273,0.0002959640062286,TFs_and_others_MNT,3835.0
618,0.0005106921494848,-6.399704868621153e-07,-9.541874080341315e-06,0.0018140290020969,2.008925874431924e-05,TFs_and_others_CDYL2,3836.0
703,8.040933398555066e-06,3.562122343927386e-08,-5.101028609753661e-06,0.0009368124369418,1.4039569634247e-06,TFs_and_others_ETS2,3837.0
666,4.590413884501448e-07,1.4395171299700545e-08,-7.073468634787994e-06,0.0014251647932812,6.485727028037405e-07,TFs_and_others_ZNF354C,3837.0
665,0.0007950028848657,-3.0349254342873137e-06,-6.549318660558884e-05,0.0026425491238816,0.0001662413145411,TFs_and_others_CDK8,3839.0
504,4.8557019725632216e-05,-9.932172582741937e-09,5.284519649365178e-07,0.0008063745761072,2.327218477665961e-05,TFs_and_others_ZNF548,3840.0
112,6.307685039097605e-06,-1.235534479415056e-08,1.3322479094409105e-07,0.0009291669298371,5.557909756511573e-06,TFs_and_others_SIRT6,3844.0
718,-0.0016943869618835,-2.568214437964131e-07,2.776398885805232e-05,0.0014908003290463,0.0003384016246069,TFs_and_others_ZBTB26,3847.0
905,1.2058355869222629e-05,3.193017038769854e-09,1.5434065223612552e-07,0.0007886422601929,4.535899054549001e-06,TFs_and_others_N6AMT1,3849.0
1723,3.082778857711827e-05,-2.1487821599877272e-08,1.3873232567863626e-05,0.0008044322449803,6.34191040806808e-06,TFs_and_others_ZNF622,3863.0
1899,-0.000295130156731,-4.366117524167049e-06,0.0001260199218556,0.0016574851910497,0.0002589130992851,TFs_and_others_IKZF2,3864.0
900,0.0013308554701706,-9.784792076630517e-08,7.525706443470784e-07,0.0021306438340649,-9.783163973916072e-06,TFs_and_others_AGO2,3865.0
1507,7.370629460261416e-05,-1.2707903803797612e-08,1.7477566032593196e-06,0.0007751310822749,5.52376839357545e-05,TFs_and_others_TCF25,3867.0
645,1.6003660632253962e-05,-2.3435232396961186e-08,-3.6793006339520834e-06,0.0015024551017946,1.0226072481977024e-05,TFs_and_others_CSTF3,3869.0
201,7.421914720712623e-06,3.770498565034297e-09,6.703132339104821e-06,0.0008414440278862,-3.7045873284658454e-08,TFs_and_others_HOXC11,3874.0
1112,1.4831609552634009e-05,-6.915724223649383e-07,3.759253892255827e-06,0.0009269127780994,1.694990888739726e-05,TFs_and_others_HMGN3,3874.0
127,1.352954753801431e-06,0.0,0.0,0.0009185878612523,6.08995458209559e-06,TFs_and_others_ORC1,3882.0
476,3.1443236770297606e-05,-3.70380300644123e-09,1.3938937964947415e-05,0.0007850927923954,5.370790335817424e-06,TFs_and_others_ZNF513,3883.0
662,3.8629952506787305e-06,2.927575661499448e-09,-1.1311764416249492e-05,0.0013747610960794,7.140194009143376e-07,TFs_and_others_AICDA,3884.0
1235,-5.211891769077703e-06,6.95511397860457e-08,2.139151088484732e-05,0.0008174030460576,1.187595656737482e-06,TFs_and_others_ZSCAN23,3888.0
1603,1.3732857737485218e-05,0.0,0.0,0.0009008824026657,1.405061974231555e-06,TFs_and_others_C17orf96,3889.0
1880,-2.3884595937322944e-05,-5.768007089116443e-07,7.501310269178617e-05,0.0010419782806243,0.0001118907868973,TFs_and_others_ZMYM3,3889.0
537,3.519673612557507e-05,-1.960592058435899e-07,-2.4028756111675275e-06,0.0037168403039389,7.304816560963955e-06,Histone_H3.3 K27M mutant,3890.0
1488,-0.0003820436172972,-1.474415305750264e-05,0.0002936353760463,0.0022475648192062,0.0001751128400234,TFs_and_others_TFAP2C,3892.0
277,-3.3977688503234795e-06,1.6409156415275643e-09,5.924270118936456e-07,0.0009645227531453,1.6307439788553398e-06,TFs_and_others_ZNF490,3901.0
1877,3.347195544547808e-06,0.0,0.0,0.0009624391715092,1.2789391403576491e-06,TFs_and_others_TRF2,3905.0
1356,-3.837534864193521e-07,2.723270820287736e-09,6.248600749526848e-06,0.001124304779764,-2.588236671384964e-07,TFs_and_others_PAD2,3907.0
471,6.315608873757374e-05,-1.4111858048735164e-09,5.616482752417402e-06,0.0007205264377704,1.987000186843093e-05,TFs_and_others_ZNF441,3907.0
1123,1.0146291365925836e-05,-6.7366469233753144e-09,2.3693596857761028e-05,0.0009919079721148,-1.179456138526253e-06,TFs_and_others_GLIS3,3909.0
1930,9.334244436924583e-06,2.8149964309858457e-10,-7.87060213533627e-08,0.0008522976606017,7.150677194868836e-06,Histone_H4K20me1,3911.0
459,2.037342649851507e-06,-4.333028473295978e-09,1.3469718396663666e-05,0.0008462444379164,1.905797193533941e-06,TFs_and_others_ZNF114,3914.0
223,2.1967661720558626e-05,0.0,0.0,0.0013529840735919,-7.118749898057233e-07,TFs_and_others_LRRFIP1,3914.0
1104,3.282889318614512e-06,-5.55951901486675e-10,9.754087233180716e-10,0.0009665085704041,1.1282416446266895e-06,Histone_Pan lysine acetylation,3914.0
664,-0.0007706161778502,8.306107258008734e-07,-4.259607103622214e-05,0.0016951281499409,0.0001869364295454,TFs_and_others_NOTCH1,3915.0
1937,0.0001101032087976,-2.421659252090554e-06,-2.925333413120917e-05,0.0024431524335447,0.0002918609856945,TFs_and_others_NONO,3916.0
1532,1.883943523273979e-07,3.6990845709536144e-08,1.3519114842206114e-05,0.000804580360919,5.235954612678159e-09,TFs_and_others_ZNF397,3921.0
212,-1.748923895358501e-05,1.3383282652753012e-08,1.1980767412904948e-06,0.0010041361560709,7.244642664260051e-07,TFs_and_others_ZNF337,3922.0
1171,0.0006090053565142,1.0025711420551869e-07,-4.2064411992935904e-05,0.0021448710960712,-3.581231226087382e-05,TFs_and_others_HAND1,3923.0
1062,9.745836207576985e-08,1.3031503677370987e-10,4.018564317532607e-06,0.0008634600270195,1.2152393307623894e-07,TFs_and_others_CASP8AP2,3924.0
540,7.556928884623708e-05,9.176170050904305e-08,-1.0559260168013716e-05,0.0033601044298852,-6.812942970005439e-05,TFs_and_others_CIC,3927.0
1557,1.7332850593806624e-06,-1.349312230630002e-08,6.214583490029081e-07,0.0009032477787382,1.030092898013686e-05,TFs_and_others_NUTM1,3929.0
1744,4.94253377725802e-06,-5.137018719638937e-08,7.557514701274377e-06,0.0009150537859164,2.4094686840058554e-06,TFs_and_others_ZNF324,3929.0
669,0.0003517622823167,-5.758040265687982e-07,-4.435473543726321e-05,0.0021171827153322,3.7795934521930726e-05,TFs_and_others_UBTF,3930.0
726,-0.0020339326587441,-7.646020379469953e-06,0.0004405626588085,0.0023446182868017,0.0002317546364675,TFs_and_others_NELFCD,3931.0
616,0.0007024293990829,-1.5360445782192815e-06,-9.984004342816697e-05,0.0017197535472756,0.0001289164643884,TFs_and_others_ZNF711,3933.0
442,-0.0028364702166097,-1.0983400178373132e-05,0.000458142962272,0.0033626402696449,0.0001751500420215,TFs_and_others_MYC,3935.0
1276,0.0002728722858902,-8.443809155151025e-07,1.9965252688593807e-05,0.0014037583572921,-7.733674409126911e-06,Histone_H2BK5ac,3937.0
508,9.888114893997217e-07,2.5044899510110645e-08,9.213781518712324e-07,0.0008243872950549,1.881383300930258e-07,TFs_and_others_ZNF587,3937.0
1482,4.471910706532553e-06,0.0,0.0,0.000901777812804,2.8130977260795472e-06,TFs_and_others_HSF2,3939.0
1504,0.0003694234586009,-1.710401282837769e-06,-3.225454633568528e-05,0.001714626050834,9.088907369034928e-05,Histone_H3K14ac,3939.0
205,2.2326792888171573e-06,4.1987686351684365e-08,-1.9352043141858487e-06,0.0008820934191774,3.152366282850606e-06,TFs_and_others_ZNF77,3939.0
1405,9.107308147685824e-07,2.253396644151768e-09,2.956122723859951e-07,0.0008685922062798,1.5608669539394538e-07,TFs_and_others_ZNF20,3942.0
1741,8.883293682441455e-06,-3.053777437692448e-07,9.376669846917074e-05,0.0008584761202023,2.4109937987117504e-06,Histone_H3R26cit,3942.0
846,0.0001497454897733,-7.987112464821767e-07,-3.8674716567419e-06,0.0010761459542403,7.978915751240558e-05,TFs_and_others_KMT2C,3943.0
804,1.6489333272251004e-05,5.683735331424323e-09,-2.0419233537396714e-07,0.0008129906671749,1.0445530488495706e-05,TFs_and_others_LCOR,3944.0
1131,9.232085641502672e-05,-1.0870902205609238e-08,1.8375187022241023e-05,0.0005456914725969,1.6669834050031967e-05,TFs_and_others_ZNF703,3944.0
1097,1.4160583007514297e-05,2.1467175686393985e-08,2.299429935242053e-05,0.0007850356218119,-1.3109753487070916e-07,TFs_and_others_TFAM,3945.0
260,1.5361581581743062e-05,-3.326279238919543e-08,-2.69257636418574e-06,0.0011885212926232,1.8648133913142143e-05,TFs_and_others_SALL2,3946.0
251,-0.0016173578167101,-7.928268149156878e-06,0.0003263907721601,0.0020901156378599,0.0002625061415111,Histone_H4K5K8ac,3947.0
1604,3.399623172657436e-05,9.037680511143285e-09,-2.6329703440394586e-05,0.0009241147016962,3.146955464640087e-06,TFs_and_others_THAP8,3949.0
1807,2.5657156168815887e-06,1.6193996016073672e-07,8.201361181929644e-07,0.0007062158458273,4.920938994252724e-06,TFs_and_others_BNC2,3949.0
1632,5.8537194066983416e-05,-8.292187072554346e-07,-1.0504736531475071e-05,0.0013815718097113,0.0001687353140161,TFs_and_others_BRD3,3951.0
1074,6.172460118436086e-06,-3.866536461394578e-07,6.146366023488012e-06,0.0009289004468129,8.886233606554893e-06,TFs_and_others_RUVBL1,3964.0
1699,1.948193871283681e-06,-1.6163483506161623e-08,1.492602743377275e-06,0.0009193338137002,4.32795961510445e-06,TFs_and_others_ZNF394,3964.0
1888,8.002207686111067e-06,9.743922724471078e-09,1.0623341735220567e-07,0.0007871584328637,2.4122510087211862e-06,TFs_and_others_EN1,3965.0
7,-0.0010588826590964,2.9041994370215257e-06,0.000114236139606,0.001792462659301,-0.0004443386806958,TFs_and_others_RAG1,3969.0
1516,1.4267803531756482e-07,5.311213529926385e-09,1.191026197141233e-05,0.0008060564267052,1.90397057563994e-07,TFs_and_others_Cyclobutane pyrimidine dimers,3969.0
197,2.1339204615101897e-05,-9.418499877807829e-09,5.37396730202543e-07,0.0008136112017681,1.5316286497419833e-05,TFs_and_others_GATA6,3970.0
1173,-0.0001169892164539,1.4913290228052226e-07,2.201587098293222e-05,0.0011249585214852,-1.9581542076044924e-06,TFs_and_others_ZNF580,3981.0
1351,-0.0003910195898187,-8.173133683653666e-06,0.0002128437492759,0.0014212448265767,0.000313787441094,TFs_and_others_USF2,3982.0
301,5.507764857453758e-07,9.49886531925432e-09,5.196909644181215e-06,0.0008190516268866,4.675269419237596e-08,Histone_H3K14me3,3988.0
751,1.6101600018372245e-05,4.769606652811076e-08,9.811672928275438e-06,0.0008155710073827,-6.497694036256035e-06,TFs_and_others_ZNF343,3995.0
1558,1.7211306559548615e-05,6.897126461238189e-08,-9.68345988893766e-06,0.0008332546242704,5.785943907052801e-06,TFs_and_others_ZNF543,3997.0
70,0.0002381502618388,-4.204739577839816e-07,-2.4602860062192268e-05,0.0012221053197993,8.394564385894736e-05,TFs_and_others_EP400,3999.0
281,0.0006512834658107,-1.5904776659199225e-06,4.306447814943502e-05,0.0013586351987213,-5.106160668405955e-05,TFs_and_others_ZNF263,4000.0
1542,6.936552496023435e-05,6.034186674156492e-07,-3.140457798539278e-06,0.0005666834100083,2.46026472933846e-05,TFs_and_others_GTF2E2,4002.0
1291,0.0002149799729595,-6.755376880163846e-07,-8.853327896071938e-06,0.0012365629199301,3.341068760777938e-05,TFs_and_others_MBD3,4003.0
758,0.0002657407667621,-1.2918204054822566e-06,-7.682275981211015e-05,0.001375354851047,0.0003136403600208,TFs_and_others_CPSF3L,4016.0
92,6.470275423885911e-06,1.84568842459894e-08,-1.868668561870697e-06,0.0008624395187984,2.1727020725672858e-06,TFs_and_others_ZNF697,4019.0
1329,0.0,0.0,0.0,0.0029571028347657,0.0,TFs_and_others_NFKBIA,4025.0
132,8.279855726393444e-05,-7.232125715735063e-08,1.6898850343604555e-05,0.0010953316221337,-9.907470532326396e-06,TFs_and_others_MTA3,4025.0
747,1.442854835411465e-05,2.226288425996791e-09,-1.223831535953113e-07,0.0008160892056568,8.346915899643762e-06,TFs_and_others_NETO2,4026.0
399,2.7801824141713187e-05,-2.1842928989268775e-07,3.4696067482479546e-05,0.000742845903415,6.428511867270011e-05,TFs_and_others_TARDBP,4026.0
1309,3.7343838372543774e-06,6.510248268465216e-08,-1.947623422125724e-10,0.0008193355026242,3.997371776990867e-06,TFs_and_others_ZNF17,4029.0
1458,0.0002047940415337,-5.934177813235757e-07,-5.408143264511126e-06,0.0010001074212855,8.655849425003223e-05,TFs_and_others_Biotin,4034.0
240,2.942137511377392e-07,0.0,0.0,0.0022596935466241,-7.530581725609392e-08,Histone_H4K12me1,4036.0
267,0.0002121938973894,-3.393310099380456e-06,6.352242971094907e-05,0.0018349771163683,-7.078167539998863e-05,TFs_and_others_MAFB,4037.0
4,-2.980464626588478e-05,4.6611380889100114e-07,-7.523576638618099e-05,0.0065309645989763,9.155139426910496e-06,TFs_and_others_USF3,4038.0
343,9.622071421369347e-05,4.038244771941741e-07,6.664179547110526e-06,0.000765096886109,-4.807618677219696e-06,TFs_and_others_GLTSCR1,4039.0
86,2.437361318341078e-05,-1.8855019827688712e-08,9.58951190035352e-08,0.0008104281446403,2.2443086555265368e-05,TFs_and_others_ZNF232,4042.0
1944,0.0002089226258225,-1.454439827384435e-07,3.1147991503223645e-06,0.0007360770558296,0.0001195542871306,TFs_and_others_ZNF526,4042.0
236,-0.000958755649331,-2.207200893736916e-06,1.9278829897071573e-05,0.0019731053799317,0.0001846824440128,Histone_H4K4me3,4044.0
596,0.0005001990413727,-1.789510987427806e-05,-0.0001127039654578,0.0023377298014331,0.0001448691914476,TFs_and_others_SP1,4048.0
159,9.538811671236004e-07,0.0,0.0,0.0010629582058356,1.3755347688923334e-07,TFs_and_others_MLLT10,4048.0
1026,5.4680901023600366e-08,0.0,0.0,0.0013082273907888,1.2279002670746952e-08,TFs_and_others_CREB3L2,4049.0
184,3.969332156644321e-06,3.30696374925238e-09,6.305485598365717e-06,0.0007963978728158,8.501263338665311e-08,TFs_and_others_SOX15,4050.0
1015,5.366140637596303e-05,2.950979477281202e-07,-2.4157184364753928e-05,0.0008161608137156,5.10990009602224e-06,TFs_and_others_NR4A1,4057.0
961,1.279014234522727e-06,2.194140541155033e-07,7.658710561787025e-06,0.0006703687776101,7.231666448781203e-07,TFs_and_others_ZNF695,4063.0
670,-0.0031076787353049,2.796837410032256e-07,4.816641686741563e-05,0.002526105957048,-0.0004671904027225,TFs_and_others_RBM25,4065.0
760,8.168957188567671e-05,2.528673108128776e-08,-1.4463708763509865e-05,0.000850883140174,1.3368419398479245e-06,TFs_and_others_ZSCAN18,4065.0
1643,-9.647432531627038e-05,-5.599993644235196e-08,2.4361095549100447e-05,0.0010015865459316,3.407632229701861e-05,TFs_and_others_JUNB,4069.0
619,0.0001131264332892,-5.1436476239092577e-08,-1.573962118337603e-05,0.0009881270739896,5.375874134496245e-05,TFs_and_others_ZNF407,4069.0
692,-1.2501336737216477e-07,0.0,0.0,0.0020899123635437,7.414924058710693e-08,TFs_and_others_SVS-1,4070.0
241,0.0,0.0,0.0,0.0022754857828145,0.0,TFs_and_others_GTF2H2C,4071.0
1629,2.483403655460992e-07,5.412364115255525e-09,-5.753257975988247e-06,0.0012819298727134,1.9687773006152625e-07,TFs_and_others_ELAVL1,4072.0
1082,2.342058343985269e-06,5.069536899038657e-08,-7.770826375968597e-06,0.0008908047274615,3.018113098507567e-06,TFs_and_others_PPP1R10,4081.0
748,-3.632944000722741e-06,1.2468923689337753e-07,7.767210132933618e-06,0.0007937973489071,3.3992559669402027e-06,TFs_and_others_ZNF174,4085.0
215,-9.65933340041386e-05,2.409277167455869e-08,-2.199439067101954e-05,0.0016625394473164,4.734443190185171e-05,TFs_and_others_PAF1,4091.0
1244,0.0003371368388869,-2.262834160349272e-06,-1.399015697095528e-05,0.0010409615915306,0.0002818322092202,TFs_and_others_TCF7L2,4091.0
947,4.842115897907599e-06,9.412498819741974e-09,1.908535381409689e-05,0.0008057095869762,-1.1225107130155753e-06,TFs_and_others_ZNF677,4093.0
1464,-0.0010715361232444,-7.280888300682932e-06,6.085894515994868e-05,0.0025801052052903,4.886194896222225e-05,TFs_and_others_KDM1A,4097.0
754,3.133006778345433e-05,-2.810409718756879e-07,1.2091077859476776e-06,0.0008250322804694,3.3131971916438306e-05,TFs_and_others_SP4,4099.0
601,0.0,0.0,0.0,0.0020236106152262,0.0,TFs_and_others_NR4A2,4100.0
179,-4.648800354093748e-07,1.9928895874378244e-08,2.387794764233038e-05,0.0007864225346279,1.1140319959176166e-06,TFs_and_others_FOXF2,4101.0
424,1.6080297755873494e-05,-1.3536792877444313e-08,1.116295053018607e-07,0.0008523952827951,3.156122231914778e-06,TFs_and_others_ZBED1,4104.0
822,0.0007616598510211,-1.0892515965699412e-06,-2.8987415877708744e-05,0.0014077742815163,2.657055527778012e-05,TFs_and_others_HMGB1,4106.0
1407,0.0001693810633379,-7.287265655225299e-07,-6.150936729975475e-06,0.0010645551754333,3.875532363692673e-05,TFs_and_others_ATF3,4115.0
41,2.4277138128801733e-07,0.0,0.0,0.0010854577320069,7.65309897252586e-08,TFs_and_others_ERCC8,4116.0
1546,5.617575663321742e-05,-6.263390024164418e-09,-5.5263765074690855e-08,0.0010011544677238,6.168906408907406e-07,TFs_and_others_DCP1A,4118.0
1375,2.7194131476891275e-06,-1.1059672394025686e-08,1.393248158102297e-05,0.0008156682148315,3.077469881930106e-06,TFs_and_others_ZNF227,4119.0
898,0.0,0.0,0.0,0.0018845198365488,0.0,TFs_and_others_NEUROD2,4119.0
181,3.2981360389989224e-06,6.633840443684085e-09,3.6012200552199964e-06,0.0007932335057267,1.753136552851853e-07,TFs_and_others_ZNF202,4120.0
1861,2.842040982652007e-06,2.2874866258097568e-08,-1.9204822582102337e-07,0.0008865215666881,3.961878690596114e-07,TFs_and_others_ZKSCAN5,4122.0
103,0.0001088987453816,-8.294480961421293e-08,1.4957809086697704e-05,0.0007528137211908,8.996119153353877e-06,TFs_and_others_PRMT1,4125.0
1410,2.9077866587400523e-06,-6.584901857729667e-09,1.4460378401138611e-05,0.0008330896897259,5.652806747459153e-07,TFs_and_others_ZNF680,4125.0
838,6.993876996223322e-06,0.0,0.0,0.0008991582632266,4.4104403967529074e-07,TFs_and_others_MED25,4126.0
911,5.57027984238017e-06,2.5024482184521404e-08,6.381251325042803e-07,0.000714363535008,1.953252971855964e-06,TFs_and_others_U2AF1,4130.0
451,-3.598693662653603e-07,3.6726883917590144e-08,-7.555279770567865e-06,0.0009590991232158,1.2905852393982923e-05,TFs_and_others_ZNF772,4132.0
1064,-0.0001596871072629,-7.568327231494822e-08,1.2345050491288938e-05,0.0010531630616535,4.819847344067879e-05,TFs_and_others_CEBPD,4133.0
721,1.2831680110963042e-06,2.012214431085305e-08,-1.986468316916424e-06,0.0008816823333542,1.7132752169658412e-06,TFs_and_others_ZNF641,4134.0
1108,1.3349042603874784e-05,-2.938246099122477e-08,5.9497975806014527e-05,0.0007465896404077,8.078925232985553e-06,TFs_and_others_THAP7,4135.0
484,8.961058923287917e-05,-1.114687537557029e-07,-2.947427742097699e-06,0.0009375550227816,2.8271216219194165e-05,TFs_and_others_HOXA6,4138.0
598,-4.97893380020413e-07,0.0,0.0,0.0022097342378425,1.6895333210531988e-08,TFs_and_others_AAV Rep68,4140.0
1692,5.995670948427264e-05,3.767614548977386e-07,-9.058006270619183e-06,0.0011137565365821,-2.816961584385344e-05,TFs_and_others_LEO1,4144.0
1703,5.979204277250769e-06,-1.0762029699661932e-08,-4.599284467126247e-06,0.001500553065516,2.5901551972305647e-06,TFs_and_others_KHSRP,4147.0
1601,0.0002744246943646,-2.276913822604859e-06,9.09596645767665e-06,0.0019222069323334,-2.6949623227966016e-05,TFs_and_others_KAT6A,4151.0
1280,1.1087637586389641e-07,0.0,0.0,0.0010298208453584,2.3108240017679507e-07,TFs_and_others_ZHX1,4152.0
1163,-9.574575634759711e-05,-7.716663498084034e-07,4.1084129385278114e-05,0.0019024408113322,7.410528240989992e-06,TFs_and_others_CEBPB,4156.0
